skill_a,skill_b,compound_cost,start_spiritus_a,start_spiritus_b,information,future_fights,recovery,parry,durch_cost,timing,seed,play,opportunities,affordable_opportunities,declarations,successes,damage,spiritus_spent,parry_displaced,counter_displaced,spiritus_at_declaration_sum,early_opportunities,early_declarations,late_opportunities,late_declarations,spirit_opportunities,spirit_declarations,decline_reasons,basic_value_sum,counter_value_sum,compound_value_sum,compound_no_cost_value_sum,value_observations,compound_value_observations,declaration_rate,success_rate,damage_per_fight,spiritus_per_fight,mean_spiritus_at_declaration,early_use_rate,late_use_rate,damage_share,legal_unaffordable_opportunities,declaration_rate_by_spiritus,declaration_rate_by_requested_band,mean_basic_parry_value,mean_counter_value,mean_compound_value,mean_compound_no_cost_value
14,14,1,8,8,perfect_information,0,R0,P1,1,pre,8221107,Absetzen,9100,9100,4434,3097,14024,4434,0,4434,34281,6244,3033,2856,1401,"{'8': 6981, '7': 1824, '6': 268, '5': 27}","{'8': 3401, '7': 890, '6': 128, '5': 15}","{'other policy exploration': 4662, 'tactical/HP urgency': 4}",3948.5275017038207,7391.11624999947,13596.441157604617,15043.476874999096,9100,9100,0.48725274725274725,0.6984663960306721,1.1686666666666667,0.3695,7.7313937753721245,0.48574631646380523,0.49054621848739494,0.08142930967408535,0,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0, '4': 0.0, '5': 0.5555555555555556, '6': 0.47761194029850745, '7': 0.48793859649122806, '8': 0.48717948717948717}","{'6-8': 0.487049487490356, '3-5': 0.5555555555555556, '2': 0.0, '1': 0.0, '0': 0.0}",0.4339041210663539,0.8122105769230187,1.4941144129235842,1.6531293269229776
14,14,1,8,8,perfect_information,0,R0,P1,1,pre,8221107,Scambiar di Punta,9100,9100,4481,3140,14076,4481,0,4481,34637,6244,3052,2856,1429,"{'8': 6981, '7': 1824, '6': 268, '5': 27}","{'7': 903, '8': 3430, '6': 136, '5': 12}","{'other policy exploration': 4615, 'tactical/HP urgency': 4}",3948.5275017038207,7391.11624999947,13596.441157604617,15043.476874999096,9100,9100,0.49241758241758243,0.7007364427583129,1.173,0.3734166666666667,7.729747824146396,0.48878923766816146,0.5003501400560224,0.08173124379438286,0,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0, '4': 0.0, '5': 0.4444444444444444, '6': 0.5074626865671642, '7': 0.49506578947368424, '8': 0.49133361982523993}","{'6-8': 0.4925603438774386, '3-5': 0.4444444444444444, '2': 0.0, '1': 0.0, '0': 0.0}",0.4339041210663539,0.8122105769230187,1.4941144129235842,1.6531293269229776
14,14,1,8,8,perfect_information,0,R0,P1,1,pre,8221107,Schielhau,4874,4874,4287,3001,9342,4287,0,1016,33121,3197,2748,1677,1539,"{'8': 3751, '7': 973, '6': 139, '5': 11}","{'8': 3264, '7': 882, '6': 130, '5': 11}","{'tactical/HP urgency': 440, 'other policy exploration': 147}",2119.830488730818,3963.854999999779,7300.957215317188,8075.283124999802,4874,4874,0.8795650389823554,0.7000233263354327,0.7785,0.35725,7.725915558665734,0.8595558335939943,0.9177101967799642,0.05424362599652776,0,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0, '4': 0.0, '5': 1.0, '6': 0.935251798561151, '7': 0.9064748201438849, '8': 0.8701679552119435}","{'6-8': 0.8792926177256838, '3-5': 1.0, '2': 0.0, '1': 0.0, '0': 0.0}",0.4349262389681613,0.8132652851866596,1.4979395189407443,1.656808191423841
14,14,2,8,8,adaptive_revelation,0,R0,P1,1,pre,8222116,Absetzen,8030,8030,3670,2583,11559,7340,1092,2578,27124,4958,2228,3072,1442,"{'8': 5499, '5': 233, '6': 1349, '7': 775, '4': 143, '3': 27, '2': 4}","{'8': 2495, '6': 617, '5': 114, '7': 375, '4': 61, '3': 7, '2': 1}","{'other policy exploration': 4353, 'Spiritus conservation': 3, 'tactical/HP urgency': 4}",6215.6735839396615,6533.992499999585,10574.625653300947,13311.116874999372,8030,8030,0.45703611457036114,0.7038147138964578,0.96325,0.6116666666666667,7.390735694822888,0.44937474788221055,0.4694010416666667,0.07009957912355816,0,"{'0': 0.0, '1': 0.0, '2': 0.25, '3': 0.25925925925925924, '4': 0.42657342657342656, '5': 0.4892703862660944, '6': 0.4573758339510749, '7': 0.4838709677419355, '8': 0.4537188579741771}","{'6-8': 0.4574314574314574, '3-5': 0.45161290322580644, '2': 0.25, '1': 0.0, '0': 0.0}",0.7740564861693228,0.8136976961394252,1.3168898696514255,1.6576733343710301
14,14,2,8,8,adaptive_revelation,0,R0,P1,1,pre,8222116,Scambiar di Punta,8030,8030,3708,2621,11780,7416,1114,2594,27398,4958,2255,3072,1453,"{'8': 5499, '5': 233, '6': 1349, '7': 775, '4': 143, '3': 27, '2': 4}","{'5': 101, '8': 2547, '6': 635, '7': 342, '4': 64, '3': 19}","{'other policy exploration': 4314, 'Spiritus conservation': 4, 'tactical/HP urgency': 4}",6215.6735839396615,6533.992499999585,10574.625653300947,13311.116874999372,8030,8030,0.46176836861768367,0.7068500539374326,0.9816666666666667,0.618,7.388888888888889,0.45482049213392495,0.4729817708333333,0.07143983407522408,0,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.7037037037037037, '4': 0.44755244755244755, '5': 0.4334763948497854, '6': 0.47071905114899926, '7': 0.44129032258064516, '8': 0.46317512274959083}","{'6-8': 0.4622851895579168, '3-5': 0.456575682382134, '2': 0.0, '1': 0.0, '0': 0.0}",0.7740564861693228,0.8136976961394252,1.3168898696514255,1.6576733343710301
14,14,2,8,8,adaptive_revelation,0,R0,P1,1,pre,8222116,Schielhau,9340,9339,6599,4587,14117,13198,577,1276,49500,5876,3948,3464,2651,"{'8': 6824, '7': 1007, '6': 1189, '5': 180, '4': 115, '3': 22, '1': 1, '2': 2}","{'8': 4755, '7': 753, '6': 849, '5': 142, '4': 85, '3': 15}","{'tactical/HP urgency': 1710, 'other policy exploration': 1029, 'insufficient Spiritus': 1, 'Spiritus conservation': 1}",7326.260153967072,7531.728749999446,12176.115069680534,15321.127499999078,9340,9339,0.7065310492505353,0.6951053189877254,1.1764166666666667,1.0998333333333334,7.501136535838763,0.6718856364874064,0.7653002309468823,0.08561257535143789,1,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.6818181818181818, '4': 0.7391304347826086, '5': 0.7888888888888889, '6': 0.7140454163162321, '7': 0.7477656405163853, '8': 0.6968053927315357}","{'6-8': 0.7047671840354767, '3-5': 0.7634069400630915, '2': 0.0, '1': 0.0, '0': 0.0}",0.7843961620949756,0.8063949411134311,1.303792169362944,1.6403776766594302
14,14,2,8,8,perfect_information,0,R0,P1,1,pre,8223125,Absetzen,9060,9060,4324,3080,13916,8648,0,4324,32816,6257,3000,2803,1324,"{'8': 7108, '6': 1388, '7': 360, '4': 124, '5': 72, '2': 4, '3': 4}","{'8': 3426, '6': 640, '4': 57, '7': 170, '5': 29, '3': 1, '2': 1}","{'other policy exploration': 4729, 'Spiritus conservation': 3, 'tactical/HP urgency': 4}",3944.3248189131627,7343.323749999496,11936.639788187527,14979.229999999181,9060,9060,0.47726269315673286,0.7123034227567068,1.1596666666666666,0.7206666666666667,7.589269195189639,0.479463001438389,0.4723510524438102,0.08068509273915338,0,"{'0': 0.0, '1': 0.0, '2': 0.25, '3': 0.25, '4': 0.4596774193548387, '5': 0.4027777777777778, '6': 0.4610951008645533, '7': 0.4722222222222222, '8': 0.4819921215531795}","{'6-8': 0.47831978319783197, '3-5': 0.435, '2': 0.25, '1': 0.0, '0': 0.0}",0.43535594027739105,0.8105213852096573,1.3175099103959744,1.6533366445915212
14,14,2,8,8,perfect_information,0,R0,P1,1,pre,8223125,Scambiar di Punta,9060,9060,4309,2994,13466,8618,0,4309,32525,6257,2919,2803,1390,"{'8': 7108, '6': 1388, '7': 360, '4': 124, '5': 72, '2': 4, '3': 4}","{'8': 3336, '6': 696, '7': 173, '4': 60, '5': 40, '3': 2, '2': 2}","{'other policy exploration': 4746, 'Spiritus conservation': 1, 'tactical/HP urgency': 4}",3944.3248189131627,7343.323749999496,11936.639788187527,14979.229999999181,9060,9060,0.47560706401766006,0.6948247853330239,1.1221666666666668,0.7181666666666666,7.5481550243676026,0.4665175003995525,0.4958972529432751,0.07807598870547854,0,"{'0': 0.0, '1': 0.0, '2': 0.5, '3': 0.5, '4': 0.4838709677419355, '5': 0.5555555555555556, '6': 0.5014409221902018, '7': 0.48055555555555557, '8': 0.46933033202025887}","{'6-8': 0.4748193315266486, '3-5': 0.51, '2': 0.5, '1': 0.0, '0': 0.0}",0.43535594027739105,0.8105213852096573,1.3175099103959744,1.6533366445915212
14,14,2,8,8,perfect_information,0,R0,P1,1,pre,8223125,Schielhau,4811,4811,3570,2509,7649,7140,0,1036,27082,3181,2289,1630,1281,"{'6': 688, '8': 3801, '4': 74, '7': 202, '5': 38, '2': 5, '3': 3}","{'6': 519, '8': 2821, '7': 151, '4': 50, '5': 28, '3': 1}","{'other policy exploration': 324, 'tactical/HP urgency': 912, 'Spiritus conservation': 5}",2093.9180638238217,3898.746249999791,6334.344323701105,7951.4049999998015,4811,4811,0.7420494699646644,0.7028011204481792,0.6374166666666666,0.595,7.585994397759103,0.7195850361521534,0.7858895705521473,0.04434897056350849,0,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.3333333333333333, '4': 0.6756756756756757, '5': 0.7368421052631579, '6': 0.7543604651162791, '7': 0.7475247524752475, '8': 0.7421731123388582}","{'6-8': 0.7441910040503091, '3-5': 0.6869565217391305, '2': 0.0, '1': 0.0, '0': 0.0}",0.43523551524086923,0.8103816774059013,1.3166377725423208,1.65275514446057
14,14,1,3,3,adaptive_revelation,0,R0,P1,1,pre,8224134,Absetzen,8180,8142,3792,2663,11876,3792,1254,2538,9949,4979,2306,3201,1486,"{'3': 5498, '2': 2167, '1': 477, '0': 38}","{'2': 1041, '3': 2558, '1': 193}","{'other policy exploration': 4292, 'insufficient Spiritus': 38, 'Spiritus conservation': 57, 'tactical/HP urgency': 1}",6587.595577330351,6658.601249999555,11187.126287555333,13613.337499999328,8180,8142,0.4635696821515892,0.7022679324894515,0.9896666666666667,0.316,2.623681434599156,0.4631452098815023,0.4642299281474539,0.07190994907690537,38,"{'0': 0.0, '1': 0.40461215932914046, '2': 0.48038763267189666, '3': 0.46526009457984724, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.46526009457984724, '2': 0.48038763267189666, '1': 0.40461215932914046, '0': 0.0}",0.8053295326809721,0.8140099327627818,1.3740022460765577,1.6642221882639765
14,14,1,3,3,adaptive_revelation,0,R0,P1,1,pre,8224134,Scambiar di Punta,8180,8142,3819,2661,11996,3819,1231,2588,10091,4979,2346,3201,1473,"{'3': 5498, '2': 2167, '1': 477, '0': 38}","{'3': 2620, '2': 1032, '1': 167}","{'other policy exploration': 4255, 'insufficient Spiritus': 38, 'Spiritus conservation': 67, 'tactical/HP urgency': 1}",6587.595577330351,6658.601249999555,11187.126287555333,13613.337499999328,8180,8142,0.46687041564792175,0.6967792615868028,0.9996666666666667,0.31825,2.6423147420790785,0.47117895159670614,0.46016869728209936,0.07263655684797549,38,"{'0': 0.0, '1': 0.350104821802935, '2': 0.47623442547300415, '3': 0.476536922517279, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.476536922517279, '2': 0.47623442547300415, '1': 0.350104821802935, '0': 0.0}",0.8053295326809721,0.8140099327627818,1.3740022460765577,1.6642221882639765
14,14,1,3,3,adaptive_revelation,0,R0,P1,1,pre,8224134,Schielhau,9531,9509,7270,5058,15878,7270,633,1356,19896,5905,4488,3626,2782,"{'3': 7001, '2': 2136, '1': 372, '0': 22}","{'3': 5484, '2': 1658, '1': 128}","{'tactical/HP urgency': 1391, 'other policy exploration': 778, 'insufficient Spiritus': 22, 'Spiritus conservation': 70}",7672.44268750162,7712.074999999469,13040.974641789915,15707.05062499912,9531,9509,0.7627741055503096,0.6957359009628611,1.3231666666666666,0.6058333333333333,2.736726272352132,0.7600338696020322,0.7672366243794815,0.0961423182420936,22,"{'0': 0.0, '1': 0.34408602150537637, '2': 0.7762172284644194, '3': 0.7833166690472789, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.7833166690472789, '2': 0.7762172284644194, '1': 0.34408602150537637, '0': 0.0}",0.804998708163007,0.8091569614940163,1.3714349186864987,1.6479960785855754
14,14,1,3,3,perfect_information,0,R0,P1,1,pre,8225143,Absetzen,9443,9422,4558,3164,14260,4558,50,4508,12539,6317,3071,3126,1487,"{'3': 7240, '2': 1902, '1': 280, '0': 21}","{'3': 3535, '2': 911, '1': 112}","{'other policy exploration': 4828, 'insufficient Spiritus': 21, 'Spiritus conservation': 33, 'tactical/HP urgency': 3}",4588.599774268809,7694.627499999465,13121.786327008098,15707.597499999138,9443,9422,0.48268558720745525,0.6941641070645019,1.1883333333333332,0.37983333333333336,2.750987275120667,0.4861484882064271,0.47568777991042865,0.0827914537854157,21,"{'0': 0.0, '1': 0.4, '2': 0.47896950578338593, '3': 0.4882596685082873, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.4882596685082873, '2': 0.47896950578338593, '1': 0.4, '0': 0.0}",0.4859260589080598,0.8148498888064667,1.3926752628962107,1.6634117865084335
14,14,1,3,3,perfect_information,0,R0,P1,1,pre,8225143,Scambiar di Punta,9443,9422,4503,3214,14378,4503,50,4453,12329,6317,2989,3126,1514,"{'3': 7240, '2': 1902, '1': 280, '0': 21}","{'3': 3446, '2': 934, '1': 123}","{'other policy exploration': 4892, 'insufficient Spiritus': 21, 'Spiritus conservation': 24, 'tactical/HP urgency': 3}",4588.599774268809,7694.627499999465,13121.786327008098,15707.597499999138,9443,9422,0.4768611670020121,0.7137463912946924,1.1981666666666666,0.37525,2.7379524761270266,0.4731676428684502,0.48432501599488165,0.08347654435671156,21,"{'0': 0.0, '1': 0.4392857142857143, '2': 0.491062039957939, '3': 0.4759668508287293, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.4759668508287293, '2': 0.491062039957939, '1': 0.4392857142857143, '0': 0.0}",0.4859260589080598,0.8148498888064667,1.3926752628962107,1.6634117865084335
14,14,1,3,3,perfect_information,0,R0,P1,1,pre,8225143,Schielhau,4791,4784,3745,2665,8497,3745,8,1023,10350,3069,2384,1722,1361,"{'3': 3644, '1': 138, '2': 1002, '0': 7}","{'3': 2908, '2': 789, '1': 48}","{'Spiritus conservation': 16, 'tactical/HP urgency': 743, 'other policy exploration': 280, 'insufficient Spiritus': 7}",2322.7933997416535,3891.8424999997956,6619.277808754676,7925.0806249997995,4791,4784,0.7816739720308913,0.7116154873164219,0.7080833333333333,0.3120833333333333,2.7636849132176233,0.7768002606712284,0.7903600464576074,0.049332326985601485,7,"{'0': 0.0, '1': 0.34782608695652173, '2': 0.7874251497005988, '3': 0.7980241492864983, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.7980241492864983, '2': 0.7874251497005988, '1': 0.34782608695652173, '0': 0.0}",0.4848243372451792,0.8123236276351066,1.383628304505576,1.654160013567063
14,14,2,3,3,adaptive_revelation,0,R0,P1,1,pre,8226152,Absetzen,8313,7013,2476,1704,7640,4952,788,1688,7325,5031,1628,3282,848,"{'3': 6222, '1': 1242, '2': 791, '0': 58}","{'3': 2373, '2': 103}","{'other policy exploration': 3908, 'insufficient Spiritus': 1300, 'Spiritus conservation': 615, 'tactical/HP urgency': 14}",6625.0882992124525,6768.089999999534,7116.313002438342,13793.233124999324,8313,7013,0.29784674606038736,0.6882067851373183,0.6366666666666667,0.4126666666666667,2.958400646203554,0.3235937189425562,0.2583790371724558,0.04487861040784318,1300,"{'0': 0.0, '1': 0.0, '2': 0.1302149178255373, '3': 0.38138862102217935, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.38138862102217935, '2': 0.1302149178255373, '1': 0.0, '0': 0.0}",0.796955166511783,0.8141573439191067,1.0147316415853902,1.659236512089417
14,14,2,3,3,adaptive_revelation,0,R0,P1,1,pre,8226152,Scambiar di Punta,8313,7013,2462,1716,7773,4924,800,1662,7268,5031,1637,3282,825,"{'3': 6222, '1': 1242, '2': 791, '0': 58}","{'3': 2344, '2': 118}","{'other policy exploration': 3934, 'insufficient Spiritus': 1300, 'Spiritus conservation': 603, 'tactical/HP urgency': 14}",6625.0882992124525,6768.089999999534,7116.313002438342,13793.233124999324,8313,7013,0.29616263683387467,0.6969943135662063,0.64775,0.4103333333333333,2.9520714865962634,0.3253826277082091,0.2513711151736746,0.045659874175414276,1300,"{'0': 0.0, '1': 0.0, '2': 0.14917825537294563, '3': 0.37672774027643846, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.37672774027643846, '2': 0.14917825537294563, '1': 0.0, '0': 0.0}",0.796955166511783,0.8141573439191067,1.0147316415853902,1.659236512089417
14,14,2,3,3,adaptive_revelation,0,R0,P1,1,pre,8226152,Schielhau,9993,8805,3331,2298,7326,6662,412,751,9898,5878,2030,4115,1301,"{'3': 7717, '1': 1140, '2': 1088, '0': 48}","{'3': 3236, '2': 95}","{'other policy exploration': 1866, 'tactical/HP urgency': 2726, 'insufficient Spiritus': 1188, 'Spiritus conservation': 882}",8007.898015947555,8117.121249999452,8930.441881854951,16531.353124999143,9993,8805,0.3333333333333333,0.6898829180426298,0.6105,0.5551666666666667,2.9714800360252176,0.34535556311670634,0.3161603888213852,0.043034123016735495,1188,"{'0': 0.0, '1': 0.0, '2': 0.08731617647058823, '3': 0.4193339380588312, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.4193339380588312, '2': 0.08731617647058823, '1': 0.0, '0': 0.0}",0.8013507471177379,0.8122807215049986,1.0142466646059003,1.65429331782239
14,14,2,3,3,perfect_information,0,R0,P1,1,pre,8227161,Absetzen,9329,7996,3360,2355,10729,6720,216,3144,10000,6238,2410,3091,950,"{'3': 7645, '1': 1285, '2': 351, '0': 48}","{'3': 3280, '2': 80}","{'insufficient Spiritus': 1333, 'Spiritus conservation': 220, 'other policy exploration': 4405, 'tactical/HP urgency': 11}",4817.656093752051,7583.572499999438,8406.849747625167,15439.873749999131,9329,7996,0.3601672204952299,0.7008928571428571,0.8940833333333333,0.56,2.9761904761904763,0.38634177621032384,0.30734390164995146,0.060598016401961004,1333,"{'0': 0.0, '1': 0.0, '2': 0.22792022792022792, '3': 0.4290385873119686, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.4290385873119686, '2': 0.22792022792022792, '1': 0.0, '0': 0.0}",0.516417203746602,0.812903044270494,1.0513819094078498,1.6550405992066815
14,14,2,3,3,perfect_information,0,R0,P1,1,pre,8227161,Scambiar di Punta,9329,7996,3268,2281,10212,6536,224,3044,9750,6238,2378,3091,890,"{'3': 7645, '1': 1285, '2': 351, '0': 48}","{'3': 3214, '2': 54}","{'other policy exploration': 4487, 'insufficient Spiritus': 1333, 'Spiritus conservation': 230, 'tactical/HP urgency': 11}",4817.656093752051,7583.572499999438,8406.849747625167,15439.873749999131,9329,7996,0.35030549898167007,0.6979804161566707,0.851,0.5446666666666666,2.9834761321909427,0.38121192689964734,0.28793270786153347,0.057677970313806115,1333,"{'0': 0.0, '1': 0.0, '2': 0.15384615384615385, '3': 0.42040549378678876, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.42040549378678876, '2': 0.15384615384615385, '1': 0.0, '0': 0.0}",0.516417203746602,0.812903044270494,1.0513819094078498,1.6550405992066815
14,14,2,3,3,perfect_information,0,R0,P1,1,pre,8227161,Schielhau,4885,4182,1928,1359,4229,3856,41,654,5756,3078,1250,1807,678,"{'3': 3964, '1': 678, '0': 25, '2': 218}","{'3': 1900, '2': 28}","{'other policy exploration': 608, 'tactical/HP urgency': 1502, 'insufficient Spiritus': 703, 'Spiritus conservation': 144}",2530.4635025780626,3988.4687499997826,4433.288625817785,8133.8118749997875,4885,4182,0.3946775844421699,0.7048755186721992,0.35241666666666666,0.32133333333333336,2.9854771784232366,0.4061078622482131,0.375207526286663,0.023885638117615165,703,"{'0': 0.0, '1': 0.0, '2': 0.12844036697247707, '3': 0.479313824419778, '4': 0.0, '5': 0.0, '6': 0.0, '7': 0.0, '8': 0.0}","{'6-8': 0.0, '3-5': 0.479313824419778, '2': 0.12844036697247707, '1': 0.0, '0': 0.0}",0.5180068582554888,0.8164726202660763,1.060088145819652,1.665058725690847
18,18,1,8,8,adaptive_revelation,0,R0,P1,1,pre,8228170,Absetzen,9152,9152,4514,4066,18392,4514,1139,3375,33908,6631,3289,2521,1225,"{'8': 5498, '7': 2913, '6': 679, '5': 60, '4': 2}","{'8': 2713, '7': 1434, '6': 331, '5': 36}",{'other policy exploration': 4638},8037.855147693232,9553.55624999916,18019.089448598894,19491.434999998586,9152,9152,0.4932255244755245,0.900753212228622,1.5326666666666666,0.37616666666666665,7.5117412494461675,0.4960036193635952,0.48591828639428797,0.10944361797084201,0,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0, '4': 0.0, '5': 0.6, '6': 0.48748159057437407, '7': 0.4922760041194645, '8': 0.4934521644234267}","{'6-8': 0.4926292629262926, '3-5': 0.5806451612903226, '2': 0.0, '1': 0.0, '0': 0.0}",0.8782621446343128,1.0438763385051528,1.9688690394011028,2.129745957167678
18,18,1,8,8,adaptive_revelation,0,R0,P1,1,pre,8228170,Scambiar di Punta,9152,9152,4536,4095,18677,4536,1209,3327,34053,6631,3246,2521,1290,"{'8': 5498, '7': 2913, '6': 679, '5': 60, '4': 2}","{'8': 2701, '6': 346, '7': 1463, '5': 24, '4': 2}",{'other policy exploration': 4616},8037.855147693232,9553.55624999916,18019.089448598894,19491.434999998586,9152,9152,0.4956293706293706,0.9027777777777778,1.5564166666666666,0.378,7.507275132275132,0.4895189262554667,0.5117017056723523,0.11113954180303481,0,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0, '5': 0.4, '6': 0.5095729013254786, '7': 0.5022313765877102, '8': 0.49126955256456895}","{'6-8': 0.4961496149614962, '3-5': 0.41935483870967744, '2': 0.0, '1': 0.0, '0': 0.0}",0.8782621446343128,1.0438763385051528,1.9688690394011028,2.129745957167678
18,18,1,8,8,adaptive_revelation,0,R0,P1,1,pre,8228170,Schielhau,9693,9693,8735,7883,20974,8735,604,1732,66335,7332,6534,2361,2201,"{'7': 2649, '8': 6485, '6': 506, '5': 52, '4': 1}","{'7': 2450, '8': 5763, '6': 472, '5': 49, '4': 1}","{'other policy exploration': 197, 'tactical/HP urgency': 761}",8986.15685147229,10017.382499999041,18795.38532012672,20346.44062499831,9693,9693,0.9011657897451769,0.9024613623354322,1.7478333333333333,0.7279166666666667,7.594161419576417,0.8911620294599017,0.9322321050402372,0.12480809282951502,0,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0, '5': 0.9423076923076923, '6': 0.932806324110672, '7': 0.9248773121932805, '8': 0.8886661526599846}","{'6-8': 0.9009336099585062, '3-5': 0.9433962264150944, '2': 0.0, '1': 0.0, '0': 0.0}",0.9270769474334354,1.0334656453109503,1.939067917066617,2.099086002785341
18,18,1,8,8,perfect_information,0,R0,P1,1,pre,8229179,Absetzen,10255,10255,5163,4662,20907,5163,0,5163,39783,8165,4094,2090,1069,"{'8': 7612, '7': 2294, '6': 326, '5': 22, '4': 1}","{'8': 3828, '7': 1165, '6': 155, '5': 14, '4': 1}",{'other policy exploration': 5092},1398.0807395418256,10710.922499999006,20218.35277549671,21850.818749998172,10255,10255,0.5034617259873233,0.9029633933759442,1.74225,0.43025,7.705403834979663,0.5014084507042254,0.5114832535885168,0.11465816981276941,0,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0, '4': 1.0, '5': 0.6363636363636364, '6': 0.4754601226993865, '7': 0.507846556233653, '8': 0.5028901734104047}","{'6-8': 0.50312744331509, '3-5': 0.6521739130434783, '2': 0.0, '1': 0.0, '0': 0.0}",0.13633161770276211,1.0444585568014633,1.9715604851776412,2.1307478059481397
18,18,1,8,8,perfect_information,0,R0,P1,1,pre,8229179,Scambiar di Punta,10255,10255,5042,4537,20322,5042,0,5042,38856,8165,4024,2090,1018,"{'8': 7612, '7': 2294, '6': 326, '5': 22, '4': 1}","{'8': 3747, '7': 1118, '6': 169, '5': 8}",{'other policy exploration': 5213},1398.0807395418256,10710.922499999006,20218.35277549671,21850.818749998172,10255,10255,0.4916626036079961,0.8998413328044427,1.6935,0.4201666666666667,7.706465688218961,0.49283527250459275,0.48708133971291867,0.11144991280121969,0,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0, '4': 0.0, '5': 0.36363636363636365, '6': 0.5184049079754601, '7': 0.4873583260680035, '8': 0.49224908039936943}","{'6-8': 0.4919859265050821, '3-5': 0.34782608695652173, '2': 0.0, '1': 0.0, '0': 0.0}",0.13633161770276211,1.0444585568014633,1.9715604851776412,2.1307478059481397
18,18,1,8,8,perfect_information,0,R0,P1,1,pre,8229179,Schielhau,4959,4959,4544,4072,10879,4544,0,1171,34929,3908,3543,1051,1001,"{'8': 3646, '6': 166, '7': 1132, '5': 15}","{'8': 3307, '6': 156, '7': 1066, '5': 15}","{'tactical/HP urgency': 366, 'other policy exploration': 49}",675.6270909449029,5183.392499999931,9774.74696969028,10564.638749999836,4959,4959,0.9163137729380924,0.8961267605633803,0.9065833333333333,0.37866666666666665,7.686839788732394,0.9066018423746162,0.9524262607040913,0.059662612014785406,0,"{'0': 0.0, '1': 0.0, '2': 0.0, '3': 0.0, '4': 0.0, '5': 1.0, '6': 0.9397590361445783, '7': 0.941696113074205, '8': 0.9070213933077345}","{'6-8': 0.9160598705501618, '3-5': 1.0, '2': 0.0, '1': 0.0, '0': 0.0}",0.1362426075710633,1.045249546279478,1.9711125165739627,2.130397005444613
18,18,2,8,8,adaptive_revelation,0,R0,P1,1,pre,8230188,Absetzen,9158,9156,4519,4053,18148,9038,1182,3337,32709,6481,3181,2677,1338,"{'8': 5643, '6': 1785, '7': 1083, '5': 347, '4': 242, '2': 9, '3': 47, '1': 2}","{'6': 877, '8': 2784, '4': 125, '7': 530, '5': 179, '3': 22, '2': 2}","{'other policy exploration': 4634, 'Spiritus conservation': 2, 'insufficient Spiritus': 2, 'tactical/HP urgency': 1}",8076.845418510336,9576.506249999195,16363.269058541222,19528.289999998662,9158,9156,0.4934483511683774,0.8968798406727152,1.5123333333333333,0.7531666666666667,7.238105775614074,0.4908193180064805,0.49981322375793796,0.1075042058621425,2,"{'0': 0.0, '1': 0.0, '2': 0.2222222222222222, '3': 0.46808510638297873, '4': 0.5165289256198347, '5': 0.515850144092219, '6': 0.49131652661064423, '7': 0.48938134810710987, '8': 0.4933545986177565}","{'6-8': 0.4924215720831865, '3-5': 0.5125786163522013, '2': 0.2222222222222222, '1': 0.0, '0': 0.0}",0.8819442474896632,1.0456984330638999,1.7871635057384472,2.1323749727013173
